INFO 2025-01-06 13:10:41,678 autoreload Watching for file changes with StatReloader
DEBUG 2025-01-06 13:10:42,156 autoreload File /usr/lib/python3.10/email/_encoded_words.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,156 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/staticfiles/management/commands/__init__.py first seen with mtime 1732121715.3534212
DEBUG 2025-01-06 13:10:42,161 autoreload File /usr/lib/python3/dist-packages/requests/packages.py first seen with mtime 1608147266.0
DEBUG 2025-01-06 13:10:42,162 autoreload File /usr/lib/python3.10/wsgiref/__init__.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,162 autoreload File /usr/lib/python3.10/traceback.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,162 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/settings.py first seen with mtime 1732671820.5192149
DEBUG 2025-01-06 13:10:42,162 autoreload File /usr/lib/python3.10/asyncio/futures.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,163 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/schemas/__init__.py first seen with mtime 1732671820.5682163
DEBUG 2025-01-06 13:10:42,163 autoreload File /home/fidel/.local/lib/python3.10/site-packages/sqlparse/engine/filter_stack.py first seen with mtime 1732121714.447391
DEBUG 2025-01-06 13:10:42,163 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/utils/tree.py first seen with mtime 1732121715.4464242
DEBUG 2025-01-06 13:10:42,163 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/migrations/migration.py first seen with mtime 1732121715.3904223
DEBUG 2025-01-06 13:10:42,163 autoreload File /usr/lib/python3.10/concurrent/futures/_base.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,163 autoreload File /usr/lib/python3/dist-packages/pytz/__init__.py first seen with mtime 1679399155.0
DEBUG 2025-01-06 13:10:42,164 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/utils/choices.py first seen with mtime 1732121715.439424
DEBUG 2025-01-06 13:10:42,164 autoreload File /home/fidel/.local/lib/python3.10/site-packages/sqlparse/filters/right_margin.py first seen with mtime 1732121714.4493911
DEBUG 2025-01-06 13:10:42,164 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/messages/storage/base.py first seen with mtime 1732121715.1774154
DEBUG 2025-01-06 13:10:42,164 autoreload File /usr/lib/python3.10/lib-dynload/_asyncio.cpython-310-x86_64-linux-gnu.so first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,164 autoreload File /usr/lib/python3.10/platform.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,164 autoreload File /usr/lib/python3.10/lib-dynload/_uuid.cpython-310-x86_64-linux-gnu.so first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,165 autoreload File /usr/lib/python3/dist-packages/chardet/mbcsgroupprober.py first seen with mtime 1605650645.0
DEBUG 2025-01-06 13:10:42,165 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/views/decorators/cache.py first seen with mtime 1732121715.4494243
DEBUG 2025-01-06 13:10:42,165 autoreload File /usr/lib/python3.10/email/_policybase.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,165 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/dispatch/__init__.py first seen with mtime 1732121715.4064229
DEBUG 2025-01-06 13:10:42,165 autoreload File /usr/lib/python3.10/asyncio/runners.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,166 autoreload File /usr/lib/python3.10/lib-dynload/_hashlib.cpython-310-x86_64-linux-gnu.so first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,166 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/urls/converters.py first seen with mtime 1732121715.437424
DEBUG 2025-01-06 13:10:42,166 autoreload File /usr/lib/python3.10/inspect.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,166 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/core/files/storage/base.py first seen with mtime 1732121715.3634214
DEBUG 2025-01-06 13:10:42,166 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/models/indexes.py first seen with mtime 1732121715.3964226
DEBUG 2025-01-06 13:10:42,167 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/checks.py first seen with mtime 1732121714.9084065
DEBUG 2025-01-06 13:10:42,167 autoreload File /usr/lib/python3.10/http/__init__.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,167 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/urls/resolvers.py first seen with mtime 1732121715.4384239
DEBUG 2025-01-06 13:10:42,167 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/models/expressions.py first seen with mtime 1732121715.3964226
DEBUG 2025-01-06 13:10:42,167 autoreload File /usr/lib/python3.10/http/cookiejar.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,167 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/utils/representation.py first seen with mtime 1732671820.622218
DEBUG 2025-01-06 13:10:42,168 autoreload File /usr/lib/python3.10/threading.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,168 autoreload File /usr/lib/python3.10/importlib/machinery.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,168 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/messages/constants.py first seen with mtime 1732121715.1754153
DEBUG 2025-01-06 13:10:42,168 autoreload File /usr/lib/python3/dist-packages/chardet/version.py first seen with mtime 1607626374.0
DEBUG 2025-01-06 13:10:42,168 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/test/html.py first seen with mtime 1732121715.4354239
DEBUG 2025-01-06 13:10:42,168 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/core/files/storage/filesystem.py first seen with mtime 1732121715.3634214
DEBUG 2025-01-06 13:10:42,169 autoreload File /home/fidel/.local/lib/python3.10/site-packages/sqlparse/lexer.py first seen with mtime 1732121714.446391
DEBUG 2025-01-06 13:10:42,169 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/forms/fields.py first seen with mtime 1732121715.407423
DEBUG 2025-01-06 13:10:42,169 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/core/files/move.py first seen with mtime 1732121715.3614213
DEBUG 2025-01-06 13:10:42,169 autoreload File /usr/lib/python3.10/sqlite3/dbapi2.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,169 autoreload File /home/fidel/.local/lib/python3.10/site-packages/sqlparse/filters/others.py first seen with mtime 1732121714.4483912
DEBUG 2025-01-06 13:10:42,169 autoreload File /usr/lib/python3.10/linecache.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,169 autoreload File /usr/lib/python3/dist-packages/yaml/loader.py first seen with mtime 1611178924.0
DEBUG 2025-01-06 13:10:42,169 autoreload File /usr/lib/python3.10/asyncio/staggered.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,170 autoreload File /usr/lib/python3.10/email/generator.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,170 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/schemas/generators.py first seen with mtime 1732671820.5692163
DEBUG 2025-01-06 13:10:42,170 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/core/checks/compatibility/__init__.py first seen with mtime 1732121715.3604214
DEBUG 2025-01-06 13:10:42,170 autoreload File /usr/lib/python3/dist-packages/pytz/tzfile.py first seen with mtime 1679399155.0
DEBUG 2025-01-06 13:10:42,170 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/relations.py first seen with mtime 1732671820.5152147
DEBUG 2025-01-06 13:10:42,170 autoreload File /usr/lib/python3/dist-packages/yaml/__init__.py first seen with mtime 1611178924.0
DEBUG 2025-01-06 13:10:42,170 autoreload File /usr/lib/python3.10/urllib/parse.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,171 autoreload File /usr/lib/python3/dist-packages/requests/structures.py first seen with mtime 1608147266.0
DEBUG 2025-01-06 13:10:42,171 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/backends/sqlite3/schema.py first seen with mtime 1732121715.3884223
DEBUG 2025-01-06 13:10:42,171 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/management/__init__.py first seen with mtime 1732121714.9684083
DEBUG 2025-01-06 13:10:42,171 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/utils/formats.py first seen with mtime 1732121715.442424
DEBUG 2025-01-06 13:10:42,172 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework first seen with mtime 1732671820.6142178
DEBUG 2025-01-06 13:10:42,172 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/filters first seen with mtime 1732671820.6042175
DEBUG 2025-01-06 13:10:42,172 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/horizontal first seen with mtime 1732671820.6092176
DEBUG 2025-01-06 13:10:42,173 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/admin.html first seen with mtime 1732671820.5932171
DEBUG 2025-01-06 13:10:42,173 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/inline first seen with mtime 1732671820.6132176
DEBUG 2025-01-06 13:10:42,173 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/api.html first seen with mtime 1732671820.594217
DEBUG 2025-01-06 13:10:42,174 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/schema.js first seen with mtime 1732671820.5952172
DEBUG 2025-01-06 13:10:42,174 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/docs first seen with mtime 1732671820.6012173
DEBUG 2025-01-06 13:10:42,174 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/raw_data_form.html first seen with mtime 1732671820.5952172
DEBUG 2025-01-06 13:10:42,175 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/admin first seen with mtime 1732671820.5972173
DEBUG 2025-01-06 13:10:42,185 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/vertical first seen with mtime 1732671820.618218
DEBUG 2025-01-06 13:10:42,185 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/login.html first seen with mtime 1732671820.594217
DEBUG 2025-01-06 13:10:42,185 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/login_base.html first seen with mtime 1732671820.5952172
DEBUG 2025-01-06 13:10:42,185 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/base.html first seen with mtime 1732671820.594217
DEBUG 2025-01-06 13:10:42,186 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/pagination first seen with mtime 1732671820.6142178
DEBUG 2025-01-06 13:10:42,186 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/filters/ordering.html first seen with mtime 1732671820.6042175
DEBUG 2025-01-06 13:10:42,187 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/filters/search.html first seen with mtime 1732671820.6052175
DEBUG 2025-01-06 13:10:42,187 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/filters/base.html first seen with mtime 1732671820.6042175
DEBUG 2025-01-06 13:10:42,187 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/horizontal/dict_field.html first seen with mtime 1732671820.6062174
DEBUG 2025-01-06 13:10:42,187 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/horizontal/input.html first seen with mtime 1732671820.6072176
DEBUG 2025-01-06 13:10:42,188 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/horizontal/list_fieldset.html first seen with mtime 1732671820.6082175
DEBUG 2025-01-06 13:10:42,188 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/horizontal/form.html first seen with mtime 1732671820.6072176
DEBUG 2025-01-06 13:10:42,188 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/horizontal/checkbox_multiple.html first seen with mtime 1732671820.6052175
DEBUG 2025-01-06 13:10:42,188 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/horizontal/textarea.html first seen with mtime 1732671820.6092176
DEBUG 2025-01-06 13:10:42,188 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/horizontal/radio.html first seen with mtime 1732671820.6082175
DEBUG 2025-01-06 13:10:42,188 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/horizontal/checkbox.html first seen with mtime 1732671820.6052175
DEBUG 2025-01-06 13:10:42,189 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/horizontal/select.html first seen with mtime 1732671820.6082175
DEBUG 2025-01-06 13:10:42,189 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/horizontal/select_multiple.html first seen with mtime 1732671820.6092176
DEBUG 2025-01-06 13:10:42,189 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/horizontal/fieldset.html first seen with mtime 1732671820.6062174
DEBUG 2025-01-06 13:10:42,189 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/horizontal/list_field.html first seen with mtime 1732671820.6072176
DEBUG 2025-01-06 13:10:42,190 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/inline/dict_field.html first seen with mtime 1732671820.6102176
DEBUG 2025-01-06 13:10:42,190 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/inline/input.html first seen with mtime 1732671820.6112177
DEBUG 2025-01-06 13:10:42,190 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/inline/list_fieldset.html first seen with mtime 1732671820.6122177
DEBUG 2025-01-06 13:10:42,190 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/inline/form.html first seen with mtime 1732671820.6112177
DEBUG 2025-01-06 13:10:42,190 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/inline/checkbox_multiple.html first seen with mtime 1732671820.6102176
DEBUG 2025-01-06 13:10:42,191 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/inline/textarea.html first seen with mtime 1732671820.6132176
DEBUG 2025-01-06 13:10:42,191 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/inline/radio.html first seen with mtime 1732671820.6122177
DEBUG 2025-01-06 13:10:42,191 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/inline/checkbox.html first seen with mtime 1732671820.6092176
DEBUG 2025-01-06 13:10:42,191 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/inline/select.html first seen with mtime 1732671820.6132176
DEBUG 2025-01-06 13:10:42,191 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/inline/select_multiple.html first seen with mtime 1732671820.6132176
DEBUG 2025-01-06 13:10:42,191 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/inline/fieldset.html first seen with mtime 1732671820.6102176
DEBUG 2025-01-06 13:10:42,192 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/inline/list_field.html first seen with mtime 1732671820.6122177
DEBUG 2025-01-06 13:10:42,192 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/docs/error.html first seen with mtime 1732671820.5982172
DEBUG 2025-01-06 13:10:42,192 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/docs/link.html first seen with mtime 1732671820.5992172
DEBUG 2025-01-06 13:10:42,192 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/docs/interact.html first seen with mtime 1732671820.5992172
DEBUG 2025-01-06 13:10:42,193 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/docs/langs first seen with mtime 1732671820.6032174
DEBUG 2025-01-06 13:10:42,193 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/docs/sidebar.html first seen with mtime 1732671820.6002173
DEBUG 2025-01-06 13:10:42,193 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/docs/document.html first seen with mtime 1732671820.5982172
DEBUG 2025-01-06 13:10:42,193 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/docs/index.html first seen with mtime 1732671820.5982172
DEBUG 2025-01-06 13:10:42,194 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/docs/auth first seen with mtime 1732671820.6012173
DEBUG 2025-01-06 13:10:42,194 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/docs/langs/shell.html first seen with mtime 1732671820.6032174
DEBUG 2025-01-06 13:10:42,195 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/docs/langs/shell-intro.html first seen with mtime 1732671820.6032174
DEBUG 2025-01-06 13:10:42,195 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/docs/langs/python-intro.html first seen with mtime 1732671820.6022174
DEBUG 2025-01-06 13:10:42,195 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/docs/langs/javascript-intro.html first seen with mtime 1732671820.6012173
DEBUG 2025-01-06 13:10:42,196 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/docs/langs/python.html first seen with mtime 1732671820.6032174
DEBUG 2025-01-06 13:10:42,196 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/docs/langs/javascript.html first seen with mtime 1732671820.6022174
DEBUG 2025-01-06 13:10:42,196 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/docs/auth/session.html first seen with mtime 1732671820.6012173
DEBUG 2025-01-06 13:10:42,197 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/docs/auth/token.html first seen with mtime 1732671820.6012173
DEBUG 2025-01-06 13:10:42,197 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/docs/auth/basic.html first seen with mtime 1732671820.6002173
DEBUG 2025-01-06 13:10:42,197 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/admin/list_value.html first seen with mtime 1732671820.5972173
DEBUG 2025-01-06 13:10:42,197 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/admin/list.html first seen with mtime 1732671820.5962172
DEBUG 2025-01-06 13:10:42,198 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/admin/simple_list_value.html first seen with mtime 1732671820.5972173
DEBUG 2025-01-06 13:10:42,198 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/admin/dict_value.html first seen with mtime 1732671820.5962172
DEBUG 2025-01-06 13:10:42,198 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/admin/detail.html first seen with mtime 1732671820.5962172
DEBUG 2025-01-06 13:10:42,199 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/vertical/dict_field.html first seen with mtime 1732671820.6152177
DEBUG 2025-01-06 13:10:42,199 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/vertical/input.html first seen with mtime 1732671820.6162179
DEBUG 2025-01-06 13:10:42,199 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/vertical/list_fieldset.html first seen with mtime 1732671820.6172178
DEBUG 2025-01-06 13:10:42,199 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/vertical/form.html first seen with mtime 1732671820.6162179
DEBUG 2025-01-06 13:10:42,199 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/vertical/checkbox_multiple.html first seen with mtime 1732671820.6152177
DEBUG 2025-01-06 13:10:42,200 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/vertical/textarea.html first seen with mtime 1732671820.618218
DEBUG 2025-01-06 13:10:42,200 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/vertical/radio.html first seen with mtime 1732671820.6172178
DEBUG 2025-01-06 13:10:42,200 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/vertical/checkbox.html first seen with mtime 1732671820.6142178
DEBUG 2025-01-06 13:10:42,200 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/vertical/select.html first seen with mtime 1732671820.618218
DEBUG 2025-01-06 13:10:42,200 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/vertical/select_multiple.html first seen with mtime 1732671820.618218
DEBUG 2025-01-06 13:10:42,201 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/vertical/fieldset.html first seen with mtime 1732671820.6162179
DEBUG 2025-01-06 13:10:42,201 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/vertical/list_field.html first seen with mtime 1732671820.6172178
DEBUG 2025-01-06 13:10:42,201 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/pagination/numbers.html first seen with mtime 1732671820.6142178
DEBUG 2025-01-06 13:10:42,201 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/templates/rest_framework/pagination/previous_and_next.html first seen with mtime 1732671820.6142178
DEBUG 2025-01-06 13:10:42,202 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/ko_KR/LC_MESSAGES/django.mo first seen with mtime 1732671820.553216
DEBUG 2025-01-06 13:10:42,203 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/zh_TW/LC_MESSAGES/django.mo first seen with mtime 1732671820.5672164
DEBUG 2025-01-06 13:10:42,203 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/ru/LC_MESSAGES/django.mo first seen with mtime 1732671820.562216
DEBUG 2025-01-06 13:10:42,203 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/nn/LC_MESSAGES/django.mo first seen with mtime 1732671820.558216
DEBUG 2025-01-06 13:10:42,204 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/he_IL/LC_MESSAGES/django.mo first seen with mtime 1732671820.5502157
DEBUG 2025-01-06 13:10:42,204 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/da/LC_MESSAGES/django.mo first seen with mtime 1732671820.5402155
DEBUG 2025-01-06 13:10:42,204 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/el_GR/LC_MESSAGES/django.mo first seen with mtime 1732671820.5412154
DEBUG 2025-01-06 13:10:42,205 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/fr_CA/LC_MESSAGES/django.mo first seen with mtime 1732671820.5482156
DEBUG 2025-01-06 13:10:42,205 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/vi/LC_MESSAGES/django.mo first seen with mtime 1732671820.5662162
DEBUG 2025-01-06 13:10:42,205 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/ar/LC_MESSAGES/django.mo first seen with mtime 1732671820.5352154
DEBUG 2025-01-06 13:10:42,206 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/pt_BR/LC_MESSAGES/django.mo first seen with mtime 1732671820.561216
DEBUG 2025-01-06 13:10:42,206 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/it/LC_MESSAGES/django.mo first seen with mtime 1732671820.553216
DEBUG 2025-01-06 13:10:42,206 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/mk/LC_MESSAGES/django.mo first seen with mtime 1732671820.5552158
DEBUG 2025-01-06 13:10:42,207 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/ja/LC_MESSAGES/django.mo first seen with mtime 1732671820.553216
DEBUG 2025-01-06 13:10:42,207 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/hu/LC_MESSAGES/django.mo first seen with mtime 1732671820.551216
DEBUG 2025-01-06 13:10:42,207 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/no/LC_MESSAGES/django.mo first seen with mtime 1732671820.558216
DEBUG 2025-01-06 13:10:42,208 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/cs/LC_MESSAGES/django.mo first seen with mtime 1732671820.5402155
DEBUG 2025-01-06 13:10:42,208 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/gl/LC_MESSAGES/django.mo first seen with mtime 1732671820.5492158
DEBUG 2025-01-06 13:10:42,209 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/sv/LC_MESSAGES/django.mo first seen with mtime 1732671820.5642161
DEBUG 2025-01-06 13:10:42,209 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/zh_Hant/LC_MESSAGES/django.mo first seen with mtime 1732671820.5672164
DEBUG 2025-01-06 13:10:42,209 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/id/LC_MESSAGES/django.mo first seen with mtime 1732671820.5522158
DEBUG 2025-01-06 13:10:42,210 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/nb/LC_MESSAGES/django.mo first seen with mtime 1732671820.556216
DEBUG 2025-01-06 13:10:42,210 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/pl/LC_MESSAGES/django.mo first seen with mtime 1732671820.559216
DEBUG 2025-01-06 13:10:42,211 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/en_CA/LC_MESSAGES/django.mo first seen with mtime 1732671820.5422156
DEBUG 2025-01-06 13:10:42,211 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/fa_IR/LC_MESSAGES/django.mo first seen with mtime 1732671820.5462155
DEBUG 2025-01-06 13:10:42,211 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/en_US/LC_MESSAGES/django.mo first seen with mtime 1732671820.5432155
DEBUG 2025-01-06 13:10:42,212 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/hy/LC_MESSAGES/django.mo first seen with mtime 1732671820.551216
DEBUG 2025-01-06 13:10:42,212 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/et/LC_MESSAGES/django.mo first seen with mtime 1732671820.5452156
DEBUG 2025-01-06 13:10:42,212 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/tr_TR/LC_MESSAGES/django.mo first seen with mtime 1732671820.5652163
